dbpedia_15222,person hollywoodcartoon person person voiceactor hollywoodcartoon person person hollywoodcartoon
dbpedia_13624,officeholder officeholder country _ _ _ _ _ _
dbpedia_3852,ship river fish park crustacean fish crustacean _ _
dbpedia_15049,company album band single album single band televisionshow band
dbpedia_18312,software software company company company company organisation company website
dbpedia_10655,album thing film engineer actor earthquake soccerplayer administrativeregion basketballteam book
dbpedia_5962,film film film mountain writer film film _ ship
dbpedia_9481,film film film videogame game film film _ televisionshow
dbpedia_16174,_ _ thing _ _ programminglanguage programminglanguage programminglanguage _
dbpedia_10321,scientist thing person _ _ scientist _ _ university
dbpedia_17927,person person musical book _ song _ thing musicalartist
dbpedia_6387,insect lake _ _ insect lake _ lake thing
dbpedia_8786,thing astronaut astronaut astronaut award artificialsatellite single album radioprogram
dbpedia_1337,radiostation _ person _ _ _ _ lake _
dbpedia_15127,_ _ _ _ chemicalcompound _ chemicalcompound thing chemicalcompound
dbpedia_19581,_ town settlement city _ town informationappliance town city
dbpedia_21529,stadium company company company company company company person _
dbpedia_4542,film soccerplayer album soccerplayer soccerplayer soccerplayer _ soccerplayer thing
dbpedia_9874,recordlabel musicalartist recordlabel _ album person recordlabel _ _
dbpedia_20197,album book thing _ book comicscreator comicscreator _ book
dbpedia_14073,_ person person _ award politician person award film
dbpedia_3358,settlement administrativeregion administrativeregion administrativeregion airline administrativeregion museum administrativeregion administrativeregion soccerclub
dbpedia_22705,school school school school school school school school school school
dbpedia_13534,_ _ album thing film artwork _ thing album
dbpedia_12301,scientist album album album album album album album album musical
dbpedia_8505,single film song single single song single musical televisionshow thing
dbpedia_9372,station thing settlement thing thing film thing officeholder _
dbpedia_5049,company _ mountain _ _ settlement _ mountain _
dbpedia_15866,person person person _ _ _ software _ _
dbpedia_22141,adultactor officeholder person _ engineer _ book automobile militaryperson
dbpedia_1134,videogame _ videogame _ _ _ company videogame _
dbpedia_16287,film film film person film film film person film
dbpedia_9404,televisionshow _ _ _ nonprofitorganisation book book _ _
dbpedia_18835,convention convention _ convention person person _ _ convention
dbpedia_2404,book writer officeholder person soccerclub school thing thing _
dbpedia_11310,_ artificialsatellite thing artificialsatellite thing artificialsatellite artificialsatellite planet artificialsatellite
dbpedia_6374,building thing thing thing museum _ _ building _
dbpedia_7818,enzyme enzyme enzyme enzyme enzyme enzyme _ enzyme enzyme
dbpedia_20672,soccerplayer soccerplayer soccerplayer soccerplayer soccerplayer soccerplayer soccerplayer soccerplayer soccerplayer soccerplayer
dbpedia_10391,thing _ person _ musicalartist _ _ _ road
dbpedia_20020,settlement river book book thing _ book book videogame
dbpedia_2373,soccerplayer person thing _ book _ photographer chemicalcompound book
dbpedia_6793,publisher album artist _ _ _ film thing _
dbpedia_23551,nonprofitorganisation ethnicgroup politicalparty thing _ _ _ _ _
dbpedia_260,thing anatomicalstructure disease disease _ academicjournal disease disease _
dbpedia_5003,thing thing _ _ _ _ currency _ _
dbpedia_4578,_ thing _ _ royalty _ _ royalty _
dbpedia_23297,organisation insect mammal soccermanager insect cave cave _ _
dbpedia_9378,_ magazine _ _ _ _ _ company company
dbpedia_15743,_ person _ _ _ officeholder _ _ _
dbpedia_19899,airline company airport station town _ thing aircraft nonprofitorganisation
dbpedia_16075,park lake _ icehockeyplayer sport _ _ hollywoodcartoon soccerplayer
dbpedia_21284,_ song _ song _ _ _ _ _
dbpedia_20917,song _ _ _ _ _ _ song _
dbpedia_20524,thing film _ star thing thing _ thing _
dbpedia_21790,person _ architect rugbyplayer _ _ thing rugbyplayer thing
dbpedia_10816,_ person _ _ actor politician _ _ single
dbpedia_6894,person film writer tennisplayer mythologicalfigure film _ album _
dbpedia_1044,village village dam dam dam town village _ _
dbpedia_23467,musicalartist album album album radiostation album album album _
dbpedia_20449,album single film musicalartist film album film film album
dbpedia_7299,thing recordlabel recordlabel album recordlabel company _ recordlabel _
dbpedia_19167,software software software software organisation software software software software
dbpedia_5507,programminglanguage scientist programminglanguage programminglanguage programminglanguage programminglanguage programminglanguage programminglanguage programminglanguage
dbpedia_20403,broadcastnetwork school televisionstation televisionstation televisionstation televisionstation televisionstation thing televisionstation
dbpedia_20856,soccerleague soccerleague soccerclub soccerleague soccerclub soccerclub basketballleague soccerplayer footballleagueseason
dbpedia_23485,_ _ settlement _ settlement administrativeregion _ _ settlement
dbpedia_8476,city newspaper _ _ _ _ city soccerclub soccerclub
dbpedia_367,athlete person eurovisionsongcontestentry _ _ _ eurovisionsongcontestentry militaryconflict _
dbpedia_12049,_ _ _ _ _ _ _ _ _
dbpedia_19447,informationappliance _ _ _ videogame company company informationappliance videogame
dbpedia_18924,nationalfootballleagueseason nationalfootballleagueseason nationalfootballleagueseason americanfootballplayer nationalfootballleagueseason _ nationalfootballleagueseason _ _
dbpedia_2306,_ person _ building boxer _ historicplace _ band
dbpedia_6171,musicalartist thing thing _ musicalartist settlement _ thing _
dbpedia_6769,settlement _ governmentagency governmentagency thing governmentagency _ _ thing
dbpedia_4057,cleric person _ politician _ _ engineer _ company
dbpedia_13241,_ publisher film building militaryconflict album _ militaryconflict book
dbpedia_8893,award _ insect _ _ _ _ publisher album
dbpedia_14866,artwork book _ book book book book comicscreator _
dbpedia_8265,_ thing _ _ _ _ food _ _
dbpedia_14952,anatomicalstructure disease _ anatomicalstructure embryology _ _ _ _
dbpedia_5113,royalty _ royalty _ _ ship royalty royalty noble
dbpedia_12199,album thing school hockeyteam person sportsteam _ person _
dbpedia_20803,town road _ publictransitsystem _ road automobile road road
dbpedia_10938,_ _ _ artificialsatellite astronaut _ artificialsatellite _ _
dbpedia_10047,single radioprogram university newspaper organisation album album single university
dbpedia_8117,_ _ thing memberofparliament thing _ politician person _
dbpedia_16398,company _ _ building golftournament _ person person _
dbpedia_14319,road river river thing town dam railwayline dam town sportsevent
dbpedia_21673,gridironfootballplayer americanfootballplayer sportsteam _ _ collegecoach americanfootballplayer americanfootballplayer americanfootballplayer
dbpedia_2917,chemicalcompound _ _ _ _ _ _ _ chemicalcompound
dbpedia_8235,_ thing _ _ _ _ _ _ thing
dbpedia_6692,person person person person person thing person person person person
dbpedia_22363,scientist thing thing _ _ christianbishop televisionshow thing soccerplayer
dbpedia_18919,thing _ thing artist philosopher book website thing _
dbpedia_15935,company company company company soapcharacter _ televisionepisode company _
dbpedia_21009,_ _ _ _ _ _ _ _ _
dbpedia_17857,planet planet thing planet planet planet planet planet planet planet
dbpedia_20002,_ _ academicjournal lake _ _ _ academicjournal academicjournal
dbpedia_2421,_ _ _ _ _ _ _ _ _
dbpedia_21541,musicalartist album recordlabel recordlabel album album thing recordlabel recordlabel
dbpedia_18109,_ _ _ mammal horserace _ _ horserace _
dbpedia_8617,televisionshow thing _ _ person thing _ ship thing
dbpedia_14882,organisation organisation _ hockeyteam soccerclub _ thing televisionshow _
dbpedia_16502,station station station station railwayline station station station station university
dbpedia_6675,settlement university city _ _ city city _ soccerclub
dbpedia_8701,_ _ _ thing _ _ _ _ _
dbpedia_21539,icehockeyplayer hockeyteam icehockeyplayer icehockeyplayer icehockeyplayer icehockeyplayer icehockeyplayer _ icehockeyplayer
dbpedia_7508,film soccermanager single soccerplayer soccerplayer settlement _ soccerplayer _
dbpedia_10868,drug drug _ _ _ _ drug _ drug
dbpedia_8438,book person play person person album person person thing
dbpedia_4246,_ _ _ _ _ _ _ _ _
dbpedia_6436,motorsportseason motorsportseason racingdriver motorsportseason person thing thing thing film
dbpedia_837,film thing person thing person _ thing person person
dbpedia_10306,monument building militaryconflict thing thing royalty noble royalty _
dbpedia_7802,_ _ _ _ _ protein thing mammal thing
dbpedia_15553,televisionshow album album televisionshow album album person televisionshow _
dbpedia_6594,_ _ thing _ _ _ politicalparty _ song
dbpedia_4288,building thing building city person artist building _ _
dbpedia_10017,_ newspaper televisionshow _ _ book soccerclub _ school
dbpedia_6087,protectedarea astronaut _ _ _ _ _ _ _
dbpedia_213,person thing _ album comic comicscharacter album film person
dbpedia_3520,star star thing album album album person plant album album
dbpedia_14789,reptile _ _ _ _ _ _ animal _
dbpedia_6254,militaryperson _ militaryperson _ wrestlingevent thing wrestler _ _
dbpedia_1651,politician officeholder album _ _ thing legislature politician _
dbpedia_4285,_ _ _ _ _ _ _ musicalartist _
dbpedia_1693,person _ _ _ _ person university insect _
dbpedia_17486,book writer book album album thing thing soccerplayer _
dbpedia_19837,musicalartist _ musical _ person _ _ person _
dbpedia_23499,person videogame book comicstrip book thing book thing book
dbpedia_6375,_ currency thing _ _ _ _ thing _
dbpedia_15116,thing historicplace _ _ settlement thing thing thing _
dbpedia_19242,university person university university settlement officeholder settlement settlement _
dbpedia_6996,_ _ _ _ _ _ _ _ _
dbpedia_3111,university university university university _ university university _ university
dbpedia_11327,company train station buscompany publictransitsystem _ _ _ _
dbpedia_6198,thing thing thing thing _ _ thing thing thing
dbpedia_20772,school school school _ athlete athlete _ university _
dbpedia_1695,building newspaper person newspaper restaurant publisher televisionstation thing magazine
dbpedia_14390,_ _ _ _ _ _ _ _ company
dbpedia_21844,memberofparliament memberofparliament thing memberofparliament _ _ _ arachnid _
dbpedia_6339,company _ _ _ award thing _ actor person
dbpedia_1498,magazine film film musicalartist newspaper film film _ film
dbpedia_13260,country _ person country _ _ _ _ _
dbpedia_20183,person ambassador soccerplayer building politician televisionepisode _ _ televisionepisode
dbpedia_863,_ _ settlement _ _ _ _ _ settlement
dbpedia_12235,thing single ship person town _ thing comicstrip thing
dbpedia_12571,scientist _ officeholder _ thing _ thing thing thing
dbpedia_772,religiousbuilding historicbuilding historicbuilding historicbuilding historicbuilding _ _ historicbuilding historicbuilding
dbpedia_18512,ship museum settlement museum museum museum museum organisation museum
dbpedia_20914,person thing _ _ _ _ _ thing _
dbpedia_20538,software _ _ thing _ _ _ software _
dbpedia_21260,stadium _ stadium _ website _ soccerclubseason _ road
dbpedia_21932,person person school school person _ officeholder school person
dbpedia_10680,thing film thing thing album film person film actor
dbpedia_8376,film _ _ award person person film person _
dbpedia_16520,organisation building _ _ nonprofitorganisation organisation thing _ _
dbpedia_18587,diocese diocese diocese diocese diocese diocese diocese diocese diocese
dbpedia_22866,_ _ person person televisionshow person militaryperson televisionstation person
dbpedia_11318,thing person _ _ _ artist artist _ person
dbpedia_4442,chemicalcompound chemicalcompound thing chemicalcompound chemicalcompound thing chemicalcompound thing _
dbpedia_10517,philosopher artwork _ thing officeholder _ company building _
dbpedia_16362,thing thing _ _ soccerplayer soccerplayer thing settlement _
dbpedia_9121,publisher album band journalist _ _ person film thing
dbpedia_15720,thing _ thing _ thing officeholder _ thing _
dbpedia_17366,_ _ award _ _ _ _ _ _
dbpedia_4931,film film film film film film film film film film
dbpedia_2197,_ _ _ _ _ _ thing _ _
dbpedia_2469,disease _ disease school _ drug _ _ _
dbpedia_15150,weapon _ weapon _ weapon _ _ _ weapon
dbpedia_4525,bridge bridge bridge bridge bridge bridge bridge bridge bridge bridge
dbpedia_19069,disease mammal mammal _ mammal mammal website _ _
dbpedia_17674,_ _ _ _ _ _ _ _ _
dbpedia_7486,scientist scientist scientist thing administrativeregion person _ film thing
dbpedia_22216,_ _ musicgenre _ thing website _ _ _
dbpedia_21979,radiostation radioprogram radiostation radiostation radiostation radiostation _ radiostation radiostation
dbpedia_10275,publisher _ comicscharacter fictionalcharacter _ thing _ fictionalcharacter book
dbpedia_4363,_ _ _ _ person _ person _ _
dbpedia_16978,thing thing thing sportsevent _ thing _ _ _
dbpedia_21806,televisionshow thing thing _ album single thing televisionshow settlement
dbpedia_22789,airport _ airline airport airline _ airline _ _
dbpedia_13282,publisher album musicalartist _ _ film thing _ _
dbpedia_19789,soccermanager soccerplayer soccerplayer soccerplayer soccerplayer soccerplayer soccerplayer soccermanager soccerplayer soccerplayer
dbpedia_15197,chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound
dbpedia_20973,officeholder soccerplayer musicalartist officeholder university person person diocese _
dbpedia_9671,building library building protectedarea _ city school single school
dbpedia_17971,thing _ museum _ _ _ museum _ _
dbpedia_20085,ethnicgroup _ _ organisation person _ city town settlement
dbpedia_17370,album song _ song song person album _ song
dbpedia_2721,videogame magazine _ company videogame _ videogame videogame magazine
dbpedia_20218,_ person _ militaryconflict congressman lake _ school musicalartist
dbpedia_23544,_ _ _ _ thing _ _ officeholder _
dbpedia_21934,person person scientist thing scientist scientist scientist scientist organisation scientist
dbpedia_5163,river river river river river river river river _
dbpedia_21453,software software software software _ software _ thing software
dbpedia_1370,film book _ book televisionshow fictionalcharacter fictionalcharacter _ person
dbpedia_23249,thing televisionshow company televisionshow televisionshow person televisionshow person televisionshow
dbpedia_13965,mountainrange mountain mountain mountain mountain mountainrange mountain mountain person
dbpedia_6694,film website film single thing building single album shoppingmall
dbpedia_13759,politician politician _ _ _ officeholder _ _ politician
dbpedia_79,film soccerplayer videogame soccerplayer soccerplayer thing _ televisionstation company
dbpedia_7411,_ _ _ band insect _ mammal village village
dbpedia_4339,thing settlement thing fish thing _ thing band _
dbpedia_11003,chemicalcompound _ _ _ ethnicgroup artist song band _
dbpedia_13636,language ethnicgroup thing language _ language _ _ _
dbpedia_19903,bank bank bank bank company company bank company _
dbpedia_12253,thing _ thing album language thing _ _ _
dbpedia_18972,royalty thing _ _ _ thing monarch royalty thing
dbpedia_21408,_ _ _ _ _ _ thing _ _
dbpedia_12102,band _ thing _ _ single band _ _
dbpedia_20407,soccermanager soccerplayer soccerplayer soccerplayer soccerplayer soccerplayer soccerplayer soccermanager soccerplayer
dbpedia_17872,book album comicstrip noble _ thing chemicalcompound _ thing
dbpedia_1539,person thing book _ _ _ _ thing film
dbpedia_21500,_ athlete philosopher plant scientist tennisplayer philosopher thing thing
dbpedia_18914,televisionstation televisionshow shoppingmall shoppingmall _ shoppingmall shoppingmall broadcastnetwork _
dbpedia_21758,_ railwayline _ thing _ _ airline _ _
dbpedia_2379,book album _ _ _ _ _ _ planet
dbpedia_12692,thing thing ship writer _ _ person thing philosopher
dbpedia_23435,grape wineregion _ _ cultivatedvariety _ settlement settlement _
dbpedia_21210,thing musicalartist musicalartist _ thing single _ _ person
dbpedia_3762,venue religiousbuilding religiousbuilding officeholder religiousbuilding religiousbuilding thing _ officeholder
dbpedia_1065,film _ planet poem thing band thing thing _
dbpedia_17811,bridge bridge _ bridge bridge bridge bridge bridge _
dbpedia_14871,place place place place place place place place place
dbpedia_6529,thing company _ _ scientist _ company _ _
dbpedia_16165,fictionalcharacter glacier _ _ _ building _ _ _
dbpedia_11375,thing politician _ _ politician _ _ _ organisation
dbpedia_20996,handballteam soccerclub venue sportsteam sportsteam sportsteam sportsteam venue basketballteam sportsteam
dbpedia_6527,_ thing _ _ _ _ _ _ _
dbpedia_12302,publisher hospital ncaateamseason _ ncaateamseason _ stadium ncaateamseason _
dbpedia_18021,officeholder person city militaryperson company militaryperson _ person person
dbpedia_6345,person newspaper newspaper magazine magazine televisionshow _ magazine televisionshow
dbpedia_13800,film screenwriter film album film film film film person
dbpedia_8907,_ planet thing _ politicalparty politicalparty _ _ _
dbpedia_20222,musicalartist videogame album company videogame musicalartist person _ person
dbpedia_14454,drug militaryconflict _ disease fungus _ _ person fungus
dbpedia_16448,athlete athlete _ thing athlete athlete athlete athlete athlete
dbpedia_23516,road road settlement road _ river road _ road
dbpedia_8933,library radioprogram _ _ _ election _ _ _
dbpedia_16983,primeminister _ _ bank _ bank _ company bank
dbpedia_3239,_ televisionshow _ _ _ _ _ album _
dbpedia_10594,_ saint school _ thing _ _ _ _
dbpedia_2958,_ _ _ _ _ _ _ _ _
dbpedia_5144,thing thing person person person person person person person person
dbpedia_2450,thing planet food settlement planet planet _ _ planet
dbpedia_15092,_ _ _ _ _ _ _ _ _
dbpedia_11303,sportsteammember album rugbyplayer gridironfootballplayer cricketer person soccerclub stadium stadium stadium
dbpedia_7708,_ _ _ _ aircraft _ _ _ _
dbpedia_2754,thing island island island thing _ island _ island
dbpedia_6034,organisation single officeholder album _ _ album _ _
dbpedia_18659,river river river river river river river river _
dbpedia_6557,weapon film _ _ protectedarea rollercoaster televisionshow _ artist
dbpedia_16375,thing _ person book _ planet planet planet planet
dbpedia_15019,album game album album person book website book militaryunit militaryperson
dbpedia_2405,film song person software album village song _ televisionshow
dbpedia_3312,thing televisionshow _ _ thing judge _ thing book
dbpedia_14215,_ televisionshow book _ _ _ _ thing _
dbpedia_20698,mountain mountain mountainrange mountain mountainrange mountainrange mountainrange mountain _
dbpedia_20912,gridironfootballplayer gridironfootballplayer gridironfootballplayer gridironfootballplayer gridironfootballplayer gridironfootballplayer gridironfootballplayer gridironfootballplayer gridironfootballplayer gridironfootballplayer
dbpedia_17278,person thing royalty film song film noble _ royalty
dbpedia_1670,americanfootballteam venue stadium stadium venue americanfootballplayer _ _ _
dbpedia_23079,album single film film televisionshow televisionshow thing album officeholder
dbpedia_11166,soccerclub soccerclub soccerclub diocese diocese diocese _ _ _
dbpedia_8237,album televisionshow album televisionshow single single settlement settlement album album
dbpedia_1932,person manga person thing film person film film award
dbpedia_22439,company _ _ _ _ _ _ _ _
dbpedia_21003,building building _ architect _ militaryperson judge musical film
dbpedia_19819,_ book _ scientist _ _ _ book thing
dbpedia_10926,film film person televisionshow book single album song single
dbpedia_7048,album televisionshow person publisher album airport _ televisionepisode film
dbpedia_19829,_ _ award _ _ _ thing _ _
dbpedia_12589,_ _ _ _ _ _ _ _ _
dbpedia_19758,thing language thing language language language _ thing _
dbpedia_3765,_ _ reptile _ thing _ _ mammal _
dbpedia_20682,food settlement _ thing _ company company thing food
dbpedia_18475,building _ militaryperson governmentagency thing thing _ _ _
dbpedia_18263,airport publictransitsystem lake _ city _ militarystructure militarystructure militarystructure
dbpedia_22700,_ _ organisation _ _ scientist _ single militaryunit
dbpedia_14364,thing thing _ _ _ scientist thing academicjournal disease
dbpedia_20340,thing thing company company videogame videogame videogame videogame videogame videogame
dbpedia_3211,film soccerplayer soccerplayer soccerplayer _ soccerplayer thing gaelicgamesplayer soccerplayer
dbpedia_18315,videogame company thing videogame videogame _ thing videogame _
dbpedia_22376,memberofparliament thing book fictionalcharacter university person insect _ artist
dbpedia_14856,_ _ _ thing _ _ soccerclub _ _
dbpedia_19562,mayor building organisation film museum thing _ wrestler _
dbpedia_5844,_ _ _ _ _ _ _ _ _
dbpedia_23327,building historicplace place airport road _ road _ city
dbpedia_19463,fashiondesigner thing _ _ _ saint thing _ book
dbpedia_22098,soccerclub soccerplayer soccerclub soccerclub soccerplayer soccerplayer soccerplayer soccerplayer soccerplayer
dbpedia_645,enzyme enzyme chemicalcompound _ _ enzyme _ enzyme _
dbpedia_3174,chessplayer _ _ _ company _ _ _ _
dbpedia_12526,_ _ _ _ _ _ _ _ _
dbpedia_7630,badmintonplayer badmintonplayer badmintonplayer badmintonplayer televisionshow basketballplayer politician badmintonplayer badmintonplayer
dbpedia_9450,_ _ _ museum person person person _ writer
dbpedia_13100,airport _ thing thing school _ settlement _ televisionepisode
dbpedia_22022,_ _ company soccerplayer _ game person engineer artwork
dbpedia_22382,bridge lake _ architect publisher bridge _ album historicplace
dbpedia_12849,comic screenwriter comic thing person person person televisionepisode televisionepisode person
dbpedia_558,radiostation person _ _ _ nationalfootballleagueseason nationalfootballleagueseason _ _
dbpedia_6241,award book _ _ book _ _ _ _
dbpedia_12162,film _ book film film film officeholder film book
dbpedia_4471,soccerplayer soccerplayer film soccerplayer footballmatch thing _ soccerplayer gaelicgamesplayer
dbpedia_19028,thing _ tennisplayer _ _ election _ _ _
dbpedia_1582,country _ _ _ country _ _ _ _
dbpedia_2163,settlement settlement roadjunction station _ _ _ settlement _
dbpedia_1261,country insect monarch _ officeholder _ ship single soccerplayer
dbpedia_5544,philosopher scientist person book person thing officeholder person _
dbpedia_22452,river _ mountain _ settlement airport settlement insect _
dbpedia_17875,book book book book book website book book book book
dbpedia_7239,automobile _ anatomicalstructure _ _ thing _ _ _
dbpedia_2955,building racehorse thing hotel building racehorse militaryperson militaryperson thing
dbpedia_13735,settlement rugbyclub insect _ soccerclub worldheritagesite university _ _
dbpedia_17863,chemicalcompound _ chemicalcompound plant _ chemicalcompound _ _ _
dbpedia_19362,single album single single single single album band single
dbpedia_18079,monarch monarch monarch _ _ monarch bridge country monarch
dbpedia_10230,thing album single single single hollywoodcartoon radioprogram _ _
dbpedia_19688,game _ _ company venue _ televisionshow _ person
dbpedia_4231,award award award award award award award person award
dbpedia_2568,politicalparty politicalparty politicalparty politicalparty politicalparty politicalparty _ politicalparty _
dbpedia_22436,comicscharacter settlement band software settlement film single musicalartist software
dbpedia_13982,televisionshow writer writer book book musical writer televisionshow book
dbpedia_4696,disease _ _ anatomicalstructure disease anatomicalstructure _ _ _
dbpedia_773,_ _ thing _ _ _ _ royalty _
dbpedia_23498,lake _ televisionshow film televisionshow thing televisionseason televisionshow televisionshow
dbpedia_21761,publisher album basketballplayer _ _ film thing _ _
dbpedia_13622,_ _ _ thing _ _ _ _ _
dbpedia_15408,thing _ _ _ _ _ thing _ _
dbpedia_21466,road river administrativeregion historicplace congressman settlement building settlement settlement town
dbpedia_11124,eurovisionsongcontestentry album album thing album album album _ televisionshow
dbpedia_20410,model model person album band _ band musicalartist musical
dbpedia_9703,officeholder person _ artist _ _ soccerclub primeminister officeholder
dbpedia_22405,politician hotel building _ album building _ university settlement
dbpedia_1790,album artist fictionalcharacter album album album album musicalartist album
dbpedia_20097,_ publisher book album thing album _ _ film
dbpedia_4524,thing givenname _ _ _ _ _ thing musicalartist
dbpedia_6319,_ _ _ chemicalcompound _ _ _ _ _
dbpedia_8123,_ anime person person televisionshow _ _ single film
dbpedia_977,supremecourtoftheunitedstatescase supremecourtoftheunitedstatescase supremecourtoftheunitedstatescase supremecourtoftheunitedstatescase supremecourtoftheunitedstatescase _ supremecourtoftheunitedstatescase supremecourtoftheunitedstatescase supremecourtoftheunitedstatescase
dbpedia_8047,_ _ _ officeholder _ thing _ person officeholder
dbpedia_11,single album album single album single single person televisionshow album
dbpedia_22380,cheese cultivatedvariety plant thing settlement thing company _ _
dbpedia_17290,drug _ drug drug _ thing drug _ drug
dbpedia_1886,soccermanager racingdriver soapcharacter _ soccerplayer officeholder _ _ basketballteam
dbpedia_18929,musicalartist album _ _ musical album radioprogram single _
dbpedia_8244,currency currency _ _ thing _ currency currency _
dbpedia_4274,artist artist thing artist artist thing thing militaryperson person
dbpedia_4977,_ _ _ _ language language _ thing eurovisionsongcontestentry
dbpedia_1770,film thing person _ film book writer album _
dbpedia_19061,venue stadium stadium _ soccerclub stadium soccerclub venue venue
dbpedia_19159,person university radiostation _ thing university university university _
dbpedia_458,album single album single album film album televisionshow album
dbpedia_5859,_ _ mineral chemicalcompound _ chemicalcompound _ thing chemicalcompound
dbpedia_4391,_ musicalartist _ _ thing _ _ person _
dbpedia_13627,musicalartist musicalartist thing thing _ christianbishop christianbishop painter thing
dbpedia_14646,artwork film thing _ artist thing _ artwork _
dbpedia_21219,university university university university officeholder volcano settlement university _
dbpedia_13188,company _ company thing company company company _ _
dbpedia_15679,organisation settlement settlement settlement settlement settlement administrativeregion settlement settlement
dbpedia_17710,person person person person thing _ _ person person
dbpedia_723,_ writer _ software _ language language _ _
dbpedia_5323,animal _ _ _ supremecourtoftheunitedstatescase _ _ _ enzyme
dbpedia_14212,_ _ thing album organisation televisionshow _ manga _
dbpedia_7343,scientist _ scientist _ _ scientist _ _ _
dbpedia_5216,person film film comicscreator film film comic film person film
dbpedia_450,album album album album album album _ _ album
dbpedia_22265,island settlement island _ _ _ _ _ _
dbpedia_5382,_ _ _ _ _ _ _ _ thing
dbpedia_4324,magazine thing website film song website person album single single
dbpedia_7966,settlement dam settlement airport _ village thing _ _
dbpedia_23133,_ criminal _ thing writer officeholder book televisionshow person
dbpedia_22540,president election election officeholder school governor album election politician
dbpedia_13250,televisionshow _ person _ _ televisionshow album company _
dbpedia_1819,artist thing christianbishop person thing _ christianbishop christianbishop book
dbpedia_12243,comicscharacter televisionshow comicscharacter comicscharacter televisionshow _ televisionshow film _
dbpedia_13004,food _ food _ _ _ holiday album _
dbpedia_17627,album publisher album _ album _ _ writer film
dbpedia_8293,person _ musical person person film person film _
dbpedia_7203,village _ mountain _ _ _ _ _ country
dbpedia_9941,film thing person film thing film person thing _
dbpedia_17823,settlement _ settlement settlement university university _ settlement _
dbpedia_18917,beverage book game televisionepisode album song film single album
dbpedia_8233,officeholder settlement thing _ _ noble thing _ _
dbpedia_4670,chemicalcompound thing company thing chemicalcompound chemicalcompound mineral _ thing
dbpedia_8556,book book _ thing _ _ thing university artwork
dbpedia_21477,mollusca mollusca mollusca mollusca mollusca mollusca mollusca mollusca mollusca
dbpedia_19200,comic album album comicscharacter comic comic comicscharacter televisionshow thing
dbpedia_8231,artist album _ _ _ settlement settlement _ village
dbpedia_15753,_ _ _ _ _ televisionshow _ _ _
dbpedia_2621,_ officeholder politicalparty _ _ film company _ _
dbpedia_22864,settlement _ _ _ _ station settlement politician road
dbpedia_21949,televisionstation televisionstation broadcastnetwork televisionstation televisionstation _ _ televisionstation radiostation
dbpedia_18324,officeholder _ film _ film person _ _ person
dbpedia_9103,film person film person person film film person film
dbpedia_21097,airport airline airline airport airline airport settlement airport airport
dbpedia_1491,album _ televisionshow book _ thing publisher album thing
dbpedia_13364,_ organisation person person person single thing thing thing
dbpedia_21512,university school school thing person _ university soccerclub thing
dbpedia_4979,_ _ _ _ river _ settlement _ _
dbpedia_3159,_ _ _ _ _ _ beverage _ thing
dbpedia_17535,thing album officeholder _ _ _ officeholder _ _
dbpedia_10495,_ film thing river film televisionshow thing televisionshow _
dbpedia_4481,_ _ videogame _ tennisplayer _ _ person _
dbpedia_20164,_ person officeholder officeholder city _ _ officeholder _
dbpedia_20586,aircraft thing _ thing town mythologicalfigure holiday _ airport
dbpedia_2695,book videogame book comicstrip book river book album person
dbpedia_6783,film person televisionepisode journalist film scientist thing film _
dbpedia_20826,book _ chemicalcompound videogame book comicstrip book _ televisionepisode
dbpedia_16712,christianbishop person _ _ _ settlement _ _ thing
dbpedia_3845,monarch settlement militaryconflict _ _ _ noble building building
dbpedia_3769,book _ person _ film person _ person governor
dbpedia_10960,thing _ _ ship protectedarea _ insect single _
dbpedia_5057,_ _ _ _ _ _ _ _ film
dbpedia_3881,book person magazine _ magazine magazine single _ book
dbpedia_18039,president election person _ thing officeholder _ _ _
dbpedia_5417,river _ river settlement person _ _ _ bridge
dbpedia_12921,writer writer _ film _ _ _ _ _
dbpedia_9457,thing _ militaryunit _ software thing _ thing militaryconflict
dbpedia_15118,school thing settlement school mountain _ thing town thing
dbpedia_10550,fungus _ fungus fungus fungus fungus fungus ginkgo fungus
dbpedia_18993,building company building station _ town _ _ sportsteam
dbpedia_19003,soccerplayer cricketer soccerplayer soccerclubseason soccerplayer soccerplayer americanfootballplayer australianrulesfootballplayer _
dbpedia_19746,cyclist jockey horserace soccerplayer cyclist comicstrip _ radiostation _
dbpedia_5972,settlement settlement militaryconflict settlement language ethnicgroup ethnicgroup thing militaryconflict ethnicgroup
dbpedia_22702,_ settlement river _ settlement protectedarea _ settlement _
dbpedia_6468,person newspaper newspaper person person broadcastnetwork _ person _
dbpedia_20840,scientist thing election election book _ thing book _
dbpedia_22801,rugbyplayer ncaateamseason ncaateamseason ncaateamseason ncaateamseason ncaateamseason _ _ building
dbpedia_487,thing thing thing thing thing _ _ person musicalartist
dbpedia_13927,_ enzyme _ _ _ _ enzyme _ _
dbpedia_742,thing scientist scientist thing organisation _ scientist person _
dbpedia_19959,icehockeyplayer _ soccerplayer icehockeyplayer _ icehockeyplayer person _ _
dbpedia_7511,thing _ _ thing monument thing book book film
dbpedia_11936,_ _ _ _ _ _ single crustacean _
